text,true_label,pred_label,model,confidence,latency_ms
energy it 's documenting ,1,1,small,0.9998553991317749,28.34890002850443
bludgeoning ,0,0,small,0.9996377229690552,19.551499979570508
the kind of movie that deserves a chance to shine ,1,1,small,0.9998356103897095,23.282599984668195
-- being real -- ,1,1,small,0.998427152633667,21.294299978762865
roars with leonine power ,1,1,small,0.9998121857643127,21.500199916772544
featuring reams of flatly ,0,0,small,0.9989290833473206,28.011800022795796
structured and ,1,1,small,0.9995930790901184,16.744100023061037
succeeds ,1,1,small,0.9998284578323364,23.564200033433735
shiner ,1,1,small,0.9998552799224854,15.78329992480576
across its indulgent two-hour-and-fifteen-minute length ,1,0,small,0.883850634098053,23.622300010174513
may ... work as a jaunt down memory lane for teens and young adults who grew up on televised scooby-doo shows or reruns . ,1,1,small,0.9993402361869812,31.151600065641105
good-naturedly ,1,1,small,0.9998563528060913,26.5398999908939
", and by casting an actress whose face projects that woman 's doubts and yearnings ",1,1,small,0.9970024228096008,25.037199957296252
most of the things that made the original men in black such a pleasure are still there . ,1,1,small,0.9991803765296936,25.24639992043376
is darkly funny in its observation of just how much more grueling and time-consuming the illusion of work is than actual work ,1,1,small,0.9996192455291748,29.34439992532134
"this flick is fun , and host to some truly excellent sequences . ",1,1,small,0.9998894929885864,24.444399983622134
for children ,1,1,small,0.9942194223403931,18.334500025957823
engaging mix ,1,1,small,0.9998706579208374,16.38200005982071
most ingenious film ,1,1,small,0.9997485280036926,26.796799967996776
because of its epic scope ,1,1,small,0.9996370077133179,25.872200028970838
to see a movie that takes such a speedy swan dive from `` promising '' to `` interesting '' to `` familiar '' before landing squarely on `` stupid '' ,0,0,small,0.999722421169281,32.36209996975958
"the cute frissons of discovery and humor between chaplin and kidman that keep this nicely wound clock not just ticking , but humming ",1,1,small,0.9998571872711182,28.26159994583577
"is , in fact , so interesting ",1,1,small,0.9997947812080383,25.623399997130036
unwieldy contraption . ,0,0,small,0.9967488050460815,23.98420008830726
those 24-and-unders looking for their own caddyshack to adopt as a generational signpost may have to keep on looking . ,0,0,small,0.9997022747993469,32.36129996366799
feel good about ,1,1,small,0.9998589754104614,18.65810004528612
the mood for an intelligent weepy ,1,1,small,0.9997707009315491,23.122600046917796
"ultimately the , yes , snail-like pacing and lack of thematic resonance make the film more silly than scary , like some sort of martha stewart decorating program run amok . ",0,0,small,0.9997922778129578,33.39730005245656
"to say that it does n't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ",1,1,small,0.9990583062171936,32.50960004515946
the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should . ,1,1,small,0.9997487664222717,25.733500020578504
its occasional charms ,1,1,small,0.999767005443573,22.094400017522275
"carrying off a spot-on scottish burr , duvall ( also a producer ) peels layers from this character that may well not have existed on paper . ",1,1,small,0.9976913928985596,28.77440000884235
masterfully calibrated psychological thriller ,1,1,small,0.9997968077659607,20.01480001490563
vividly detailed story about newcomers in a strange new world ,1,1,small,0.999879002571106,23.174500092864037
be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture ,1,1,small,0.9985344409942627,25.823400006629527
the reunion ,1,1,small,0.9993935823440552,16.57940004952252
rae ,1,1,small,0.9931136965751648,24.55330011434853
treat for its depiction on not giving up on dreams when you 're a struggling nobody ,1,1,small,0.9996441602706909,23.77510000951588
duds ,0,0,small,0.999504804611206,16.262999968603253
"sure , i hated myself in the morning . ",0,0,small,0.9995511174201965,27.21269999165088
a film in a class with spike lee 's masterful do the right thing . ,1,1,small,0.9998582601547241,25.50900005735457
it at least calls attention to a problem hollywood too long has ignored ,1,1,small,0.9964563250541687,23.488500039093196
of the great crimes ,0,0,small,0.9802273511886597,24.175000027753413
in all the right ways ,1,1,small,0.9998456239700317,25.912299985066056
any summer blockbuster ,1,1,small,0.9993547797203064,17.652800073847175
"but on the whole , you 're gon na like this movie . ",1,1,small,0.9997815489768982,22.963099996559322
"far from heaven is a dazzling conceptual feat , but more than that , it 's a work of enthralling drama . ",1,1,small,0.999666690826416,30.727999983355403
with which it tries to pump life into overworked elements from eastwood 's dirty harry period ,0,0,small,0.9996392726898193,25.403200066648424
a typical bible killer story ,0,0,small,0.9964889287948608,27.06569992005825
indescribably bad ,0,0,small,0.9997939467430115,21.556199993938208
succeeded in ,1,1,small,0.9997085928916931,18.464399967342615
it 's a compelling and horrifying story ,1,1,small,0.9998063445091248,23.24360003694892
for an unfocused screenplay ,0,0,small,0.9995842576026917,20.667799981310964
particular interest ,1,1,small,0.998579740524292,18.555200076662004
"you get to see the one of the world 's best actors , daniel auteuil , ",1,1,small,0.9998517036437988,26.970500010065734
"lovingly photographed in the manner of a golden book sprung to life , stuart little 2 manages sweetness largely without stickiness . ",1,1,small,0.9998145699501038,28.86599989142269
elegance and maturity ,1,1,small,0.9998804330825806,20.481999963521957
film to drag on for nearly three hours ,0,0,small,0.9995381832122803,25.601800065487623
", this movie proves you wrong on both counts . ",1,1,small,0.9580811858177185,23.09209993109107
work up much entertainment value ,1,1,small,0.9998142123222351,25.52680007647723
highly uneven and inconsistent ... margarita happy hour kinda ,0,0,small,0.9995691180229187,23.678600089624524
both heartbreaking and ,1,0,small,0.9692739844322205,24.387600016780198
an intimacy ,1,1,small,0.9998018145561218,19.019800005480647
how to win the battle ,1,1,small,0.9997749924659729,27.169100008904934
a spiffy animated feature about an unruly adolescent boy who is yearning for adventure and a chance to prove his worth ,1,1,small,0.9995817542076111,30.87959997355938
has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product . ,0,0,small,0.9997583031654358,33.563299919478595
cheery and tranquil suburban life ,1,1,small,0.9995895028114319,22.58400002028793
"getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action aesthetic ",0,0,small,0.9997133612632751,28.14910002052784
has thankfully ditched the saccharine sentimentality of bicentennial man in favor of an altogether darker side ,1,1,small,0.9988594055175781,29.39059992786497
for purposes of bland hollywood romance ,0,0,small,0.9997511506080627,22.684600087814033
old story ,0,0,small,0.9951997995376587,15.873899916186929
avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type ,1,1,small,0.9981765747070312,27.398800011724234
to merit such superficial treatment ,0,0,small,0.9976267218589783,25.767100043594837
showcase the canadian 's inane ramblings ,0,0,small,0.9992289543151855,23.338599945418537
takes a hat-in-hand approach to rowling that stifles creativity and allows the film to drag on for nearly three hours . ,0,0,small,0.9997746348381042,30.71830002591014
a fast-moving and cheerfully simplistic 88 minutes of exaggerated action ,1,1,small,0.9998373985290527,25.12040000874549
is so thoughtlessly assembled . ,0,0,small,0.9531405568122864,22.706600022502244
which is way too stagy ,0,0,small,0.9997114539146423,19.21040005981922
one of the most interesting writer/directors ,1,1,small,0.9998766183853149,26.545999920926988
humor and heart and very talented young actors ,1,1,small,0.9998488426208496,25.878699962049723
"falls victim to sloppy plotting , an insultingly unbelievable final act and a villainess who is too crazy to be interesting ",0,0,small,0.9998144507408142,30.069399974308908
seem bound and determined to duplicate bela lugosi 's now-cliched vampire accent ,0,0,small,0.9994165897369385,25.57669999077916
it 's stylishly directed with verve ... ,1,1,small,0.9998688697814941,26.75790002103895
moved ,1,1,small,0.9997393488883972,23.906799964606762
's far too tragic ,0,0,small,0.9997535347938538,27.154400013387203
"like me , think an action film disguised as a war tribute is disgusting to begin with ",0,0,small,0.9997221827507019,25.197200011461973
a convincing one ,1,1,small,0.9998725652694702,19.883000059053302
"seem sincere , and just ",1,1,small,0.9996153116226196,26.247299974784255
"lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic warmth ",1,1,small,0.9998589754104614,28.837400022894144
", i guess a space station in the year 2455 can be crossed off the list of ideas for the inevitable future sequels ( hey , do n't shoot the messenger ) . ",0,0,small,0.9995645880699158,32.037099939771
merely bad ,0,0,small,0.9998099207878113,16.567999962717295
dismiss ,0,0,small,0.9997449517250061,23.03609997034073
"barry convinces us he 's a dangerous , secretly unhinged guy who could easily have killed a president because it made him feel powerful . ",1,1,small,0.988520622253418,28.133200015872717
"'s a square , sentimental drama that satisfies , as comfort food often can . ",1,1,small,0.9998027682304382,24.798300000838935
"a little melodramatic , but with enough hope to keep you engaged . ",1,1,small,0.9997432827949524,25.810000021010637
", director robert j. siegel allows the characters to inhabit their world without cleaving to a narrative arc . ",1,1,small,0.9997105002403259,28.266899986192584
an unfortunate title for a film that has nothing endearing about it . ,0,0,small,0.9997816681861877,24.711000034585595
a coming-of-age story and cautionary parable ,1,1,small,0.9995881915092468,23.797300062142313
cremaster 3 is at once a tough pill to swallow and a minor miracle of self-expression . ,1,1,small,0.9996638298034668,26.839399943128228
cold ,0,0,small,0.9997304081916809,24.37550004106015
narcissism and self-congratulation ,0,0,small,0.9992387294769287,23.2195999706164
an edifying glimpse into the wit and revolutionary spirit of these performers and their era ,1,1,small,0.9998587369918823,23.251699982210994
sabotaged by pomposity ,0,0,small,0.9997430443763733,22.26110000628978
starring a `` snl '' has-been acting like an 8-year-old channeling roberto benigni ,0,0,small,0.9988874793052673,27.205399936065078
"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile ",1,1,small,0.9993419051170349,27.219800045713782
fresh territory ,1,1,small,0.9994981288909912,15.546899987384677
offers piercing domestic drama with spikes of sly humor . ,1,1,small,0.9996821880340576,22.585200029425323
"like the world of his film , hartley created a monster but did n't know how to handle it . ",0,0,small,0.9994582533836365,27.374899946153164
overdone ,0,0,small,0.9996672868728638,20.166800008155406
sharp ,1,1,small,0.9996626377105713,24.17820005211979
three sides of his story with a sensitivity and an inquisitiveness reminiscent of truffaut ,1,1,small,0.9996827840805054,28.486100025475025
"subtle , and resonant ",1,1,small,0.999824583530426,27.22300007008016
", self-important stories ",0,0,small,0.9806484580039978,25.77549999114126
"feels like pieces a bunch of other , better movies slapped together . ",0,0,small,0.9996732473373413,24.98860005289316
this movie loves women at all ,1,1,small,0.9945980310440063,25.101599982008338
imponderably stilted and self-consciously arty ,0,0,small,0.9997411370277405,24.169899988919497
of loss and denial and life-at-arm 's - length in the film ,0,0,small,0.9995667338371277,23.833499988541007
pitch-perfect ,1,1,small,0.999864935874939,18.704400048591197
"wise , wizened ",1,1,small,0.9998691082000732,26.310699991881847
"'s sharply comic and surprisingly touching , ",1,1,small,0.9998763799667358,25.456100003793836
of balto ,1,1,small,0.9915409684181213,20.248100045137107
the most magical and most fun family fare of this or any recent holiday season ,1,1,small,0.9998705387115479,26.438699918799102
"in all , an interesting look at the life of the campaign-trail press , especially ones that do n't really care for the candidate ",1,1,small,0.9990469813346863,31.77620004862547
such an excellent job of critiquing itself at every faltering half-step of its development that criticizing feels more like commiserating ,0,0,small,0.9993382096290588,29.691800009459257
a flourish ,1,1,small,0.9998365640640259,15.952999936416745
an exhilarating new interpretation in morvern callar ,1,1,small,0.9997296929359436,23.0600000359118
is that wind-in-the-hair exhilarating ,1,1,small,0.9997448325157166,23.467999999411404
a '' range ,1,1,small,0.9994621872901917,25.226099998690188
fit well together ,1,1,small,0.9998575448989868,20.63119993545115
of tastelessness and gall ,0,0,small,0.9996187686920166,28.604699997231364
as the chatter of parrots raised on oprah ,0,0,small,0.995960533618927,23.67729996331036
tasty and sweet ,1,1,small,0.9998801946640015,26.377600035630167
simple-minded ,0,0,small,0.9964634776115417,19.90519999526441
flat and ,0,0,small,0.9997957348823547,19.152099965140224
"insightfully written , delicately performed ",1,1,small,0.999861478805542,22.045499994419515
bracing ,1,1,small,0.9997416138648987,23.01969996187836
a muddled limp biscuit ,0,0,small,0.9997994303703308,23.53959996253252
slapping its target audience ,0,0,small,0.999691367149353,25.89249995071441
too many characters saying too many clever things and getting into too many pointless situations ,0,0,small,0.9997344613075256,23.804299999028444
life-changing chance encounters ,1,1,small,0.9997990727424622,25.49529995303601
"while i ca n't say it 's on par with the first one , stuart little 2 is a light , fun cheese puff of a movie . ",1,1,small,0.9997313618659973,30.730600003153086
that it looks neat ,1,1,small,0.9996429681777954,24.774400051683187
most of the dialogue made me want to pack raw dough in my ears . ,0,0,small,0.9992515444755554,23.702500038780272
shtick ,0,0,small,0.9814925789833069,16.50489994790405
does n't give us a reason to be in the theater beyond wilde 's wit and the actors ' performances ,0,0,small,0.9997802376747131,25.998600060120225
"intelligent , and humanly funny film . ",1,1,small,0.9998831748962402,25.653399992734194
"as if trying to grab a lump of play-doh , the harder that liman tries to squeeze his story , the more details slip out between his fingers . ",0,0,small,0.9997325539588928,31.295299995690584
the highly predictable narrative falls short ,0,0,small,0.9998003840446472,20.24899993557483
see what he could make with a decent budget ,1,1,small,0.9994103908538818,26.99749998282641
", it 's contrived and predictable ",0,0,small,0.9998132586479187,26.41519997268915
into a warmed over pastiche ,0,0,small,0.9858010411262512,22.819200064986944
deeply absorbing ,1,1,small,0.9998794794082642,18.327999976463616
interesting characters or even a halfway intriguing plot ,1,1,small,0.9959369897842407,33.55349996127188
the lively intelligence ,1,1,small,0.9998747110366821,17.49200001358986
brooding ,0,0,small,0.9994705319404602,23.393700015731156
a legend ,1,1,small,0.9997523427009583,16.45200001075864
"pathetic , endearing ",1,1,small,0.9997193217277527,24.999800021760166
completely forgettable ,0,0,small,0.9997738003730774,18.242600024677813
the station looking for a return ticket to realism ,0,0,small,0.9988266825675964,27.231500018388033
a stereotype ,0,0,small,0.9931290149688721,20.26979997754097
's also somewhat clumsy ,0,0,small,0.9996323585510254,29.358500032685697
"solid , kinetically-charged spy flick worthy ",1,1,small,0.9998806715011597,30.762200010940433
the film is well-intentioned ,1,1,small,0.999869704246521,22.593699977733195
imaginative filmmaker ,1,1,small,0.9998685121536255,20.707700052298605
"despite terrific special effects and funnier gags , harry potter and the chamber of secrets finds a way to make j.k. rowling 's marvelous series into a deadly bore . ",0,0,small,0.9994133710861206,34.969800035469234
"it has some cute moments , funny scenes , and hits the target audience ( young bow wow fans ) - with nothing but net ",1,1,small,0.999675989151001,30.19069996662438
"with clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set ",0,0,small,0.9997661709785461,28.007099987007678
of a slightly more literate filmgoing audience ,1,1,small,0.9993496537208557,28.21110002696514
his usual intelligence and subtlety ,1,1,small,0.9994619488716125,20.67570004146546
the sheer ugliness of everything else ,0,0,small,0.9997743964195251,26.325799990445375
cram too many ingredients into one small pot ,0,0,small,0.9998007416725159,29.994299984537065
"bible stores of the potential for sanctimoniousness , making them meaningful for both kids and church-wary adults ",1,1,small,0.9995937943458557,33.03789999336004
"like many western action films , this thriller is too loud and thoroughly overbearing , ",0,0,small,0.9997240900993347,27.682499960064888
drawn in by the sympathetic characters ,1,1,small,0.999765932559967,23.91750004608184
more plot ,1,1,small,0.995394766330719,19.867500057443976
's not half-bad . ,1,1,small,0.9994372725486755,23.393700015731156
a truly larger-than-life character ,1,1,small,0.9998099207878113,29.626399977132678
harmless fun . ,1,1,small,0.999873161315918,22.630500025115907
like having two guys yelling in your face for two hours ,0,0,small,0.9992352724075317,27.671499992720783
than this hastily dubbed disaster ,0,0,small,0.9997885823249817,30.594700016081333
"guide a loose , poorly structured film through the pitfalls of incoherence and redundancy ",0,0,small,0.999749481678009,32.40380005445331
"sweet , and intermittently hilarious ",1,1,small,0.9998878240585327,25.385100045241416
a stylish cast and some clever scripting solutions help chicago make the transition from stage to screen with considerable appeal intact . ,1,1,small,0.9998780488967896,30.536699923686683
with phony imagery or music ,0,0,small,0.9998008608818054,25.243000010959804
painfully flat ,0,0,small,0.9997342228889465,17.064900021068752
good documentarian ,1,1,small,0.9998565912246704,20.642600022256374
stunning technical achievement ,1,1,small,0.9998615980148315,19.235000014305115
a lovely and beautifully photographed romance . ,1,1,small,0.9998818635940552,22.47470000293106
stimulating and ,1,1,small,0.9998784065246582,18.416599952615798
they spend years trying to comprehend it ,0,0,small,0.9973185658454895,25.580600020475686
it 's too harsh to work as a piece of storytelling ,0,0,small,0.9997828602790833,27.77140005491674
bullock and grant still look ill at ease sharing the same scene . ,0,0,small,0.9996602535247803,29.716899967752397
strained caper movies that 's hardly any fun to watch and begins to vaporize from your memory minutes after it ends ,0,0,small,0.9998065829277039,34.88779999315739
saving ,1,1,small,0.9997751116752625,35.99969996139407
potentially trite and overused concept ,0,0,small,0.999680757522583,29.978199978359044
full of nuance and character dimension ,1,1,small,0.9992936849594116,29.709600028581917
cleverly worked out ,1,1,small,0.9998038411140442,33.39710005093366
giving it a strong thumbs up ,1,1,small,0.9998646974563599,31.65869996882975
his films so memorable ,1,1,small,0.9998854398727417,29.486500076018274
a sudden turn and devolves ,0,0,small,0.9995929598808289,23.203000077046454
were more repulsive ,0,0,small,0.9961320161819458,29.23640003427863
have a sense of humor ,1,1,small,0.9997687935829163,31.480500008910894
"because both are just actory concoctions , defined by childlike dimness and a handful of quirks ",0,0,small,0.9997404217720032,33.720700070261955
thanks to the presence of ` the king ,1,1,small,0.9997947812080383,31.72840003389865
is as difficult for the audience ,0,0,small,0.9997120499610901,28.30020000692457
a worldly-wise and very funny script ,1,1,small,0.9998834133148193,37.65149996615946
is cheap junk and an insult to their death-defying efforts ,0,0,small,0.999810516834259,36.53629997279495
it is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times . ,1,1,small,0.9998288154602051,33.66690000984818
recycled more times ,0,0,small,0.99903404712677,25.28489998076111
do n't think that a.c. will help this movie one bit ,0,0,small,0.9997161030769348,28.087700018659234
"'s weird , wonderful , and not necessarily for kids ",1,1,small,0.9998652935028076,25.679800077341497
its oscar nomination ,1,1,small,0.9995662569999695,23.13969994429499
"a sweet , tender sermon about a 12-year-old welsh boy more curious ",1,1,small,0.9995019435882568,28.734799940139055
cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds . ,0,0,small,0.9997281432151794,31.959300045855343
it 's won ,1,1,small,0.9998397827148438,27.23899995908141
"watch , giggle ",1,1,small,0.9997761845588684,23.60960002988577
has moments of inspired humor ,1,1,small,0.9998663663864136,33.30799995455891
in this fascinating portrait of a modern lothario ,1,1,small,0.9998117089271545,31.11530002206564
"the movie straddles the fence between escapism and social commentary , and on both sides it falls short . ",0,0,small,0.9997223019599915,32.87580003961921
this funny film ,1,1,small,0.9998843669891357,22.21510000526905
"berry 's saucy , ",1,1,small,0.9998131394386292,26.834000018425286
many ways the perfect festival film ,1,1,small,0.9998821020126343,24.82579997740686
done any better in bringing the story of spider-man to the big screen ,1,1,small,0.9994732737541199,27.364099980331957
capable of anteing up some movie star charisma ,1,1,small,0.9996559619903564,24.916799971833825
their shallow styles ,0,0,small,0.9994186162948608,24.195299949496984
"the woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made allen 's romantic comedies so pertinent and enduring . ",1,1,small,0.9997232556343079,40.10290000587702
"one of recent memory 's most thoughtful films about art , ethics , and the cost of moral compromise . ",1,1,small,0.9998074173927307,29.44249997381121
naturally funny film ,1,1,small,0.9998800754547119,22.054500062949955
from director mark romanek 's self-conscious scrutiny ,0,0,small,0.9990901947021484,25.44189989566803
"that if the video is n't back at blockbuster before midnight , you 're going to face frightening late fees ",0,0,small,0.9995602965354919,33.37070008274168
from a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago ,0,0,small,0.9996806383132935,30.003300053067505
characteristically startling visual style ,1,1,small,0.9998631477355957,32.22169994842261
abundant ,1,1,small,0.99981290102005,27.62460010126233
"skins has a desolate air , but eyre , a native american raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor . ",1,1,small,0.9997658133506775,36.405300023034215
"with a jarring , new-agey tone creeping into the second half ",0,0,small,0.9947428703308105,25.613200035877526
over the bombastic self-glorification of other feel-good fiascos like antwone fisher or the emperor 's club any time ,1,1,small,0.997593343257904,31.53139993082732
"the good , ",1,1,small,0.9998500347137451,19.740300020202994
and they succeed merrily at their noble endeavor . ,1,1,small,0.9998666048049927,25.73680004570633
local ,1,1,small,0.9977071285247803,28.336100047454238
can get your money back ,0,0,small,0.9986273050308228,32.516400096938014
"congrats disney on a job well done , i enjoyed it just as much ! ",1,1,small,0.9998738765716553,30.453199986368418
a sun-drenched masterpiece ,1,1,small,0.9998595714569092,33.8767000939697
's been responsible for putting together any movies of particular value or merit ,0,0,small,0.989729642868042,27.90900005493313
in a contest to see who can out-bad-act the other ,0,0,small,0.999717652797699,27.62149996124208
ultimate blame ,0,0,small,0.9993187189102173,22.32770004775375
one of the most high-concept sci fi adventures attempted for the screen ,1,1,small,0.9998394250869751,27.183900005184114
"a movie so sloppy , so uneven , so damn unpleasant ",0,0,small,0.9998117089271545,26.691499981097877
their outrageousness ,1,1,small,0.9990220069885254,22.71310007199645
is a towering siren . ,1,1,small,0.9898229837417603,31.203399994410574
is prime escapist fare . ,1,1,small,0.9998295307159424,22.774699958972633
", satisfying ",1,1,small,0.9998694658279419,19.30260006338358
sade achieves the near-impossible ,1,1,small,0.9919219017028809,30.945300008170307
deeply concerned with morality ,1,1,small,0.9989585876464844,28.29689998179674
see a romance this smart ,1,1,small,0.9998683929443359,43.49529999308288
"so sloppy , so uneven , so ",0,0,small,0.9997925162315369,39.77640008088201
"a cellophane-pop remake of the punk classic ladies and gentlemen , the fabulous stains ... crossroads is never much worse than bland or better than inconsequential ",0,0,small,0.9995585083961487,54.40769996494055
does somehow manage to get you under its spell ,1,1,small,0.9975983500480652,42.04770002979785
at keeping themselves kicking ,1,1,small,0.9967155456542969,31.530800042673945
"world traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something . ",1,1,small,0.9994235038757324,39.836600073613226
of the problems with the film ,0,0,small,0.999470055103302,28.755199979059398
ethnic sleeper ,1,1,small,0.6250622272491455,21.86259999871254
", a ripping good yarn is told . ",1,1,small,0.9998418092727661,30.249700066633523
's what makes it worth a recommendation ,1,1,small,0.9998695850372314,31.440900056622922
keep you engaged ,1,1,small,0.9998781681060791,22.002200013957918
's nothing interesting in unfaithful whatsoever ,0,0,small,0.9997462630271912,27.853199979290366
sit and stare and turn away from one another instead of talking ,0,0,small,0.9995478987693787,28.252099989913404
'm not sure these words have ever been together in the same sentence ,0,0,small,0.9990708827972412,30.523600056767464
"proved too difficult a text to ` lick , ' despite the efforts of a first-rate cast . ",0,0,small,0.9997562766075134,29.04829999897629
castrated ,0,0,small,0.9993032217025757,22.448600037023425
it 's a fantastic movie ,1,1,small,0.9998863935470581,25.27769992593676
", standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill ",0,0,small,0.9996681213378906,31.182800070382655
wedgie ,0,0,small,0.9970908164978027,19.594100071117282
of a brutally honest individual like prophet jack ,1,1,small,0.9974857568740845,27.81679993495345
the best ,1,1,small,0.9998332262039185,19.00289999321103
makes less sense than the bruckheimeresque american action flicks it emulates . ,0,0,small,0.9997853636741638,28.13410002272576
"the jokes , most at women 's expense ",0,0,small,0.9985106587409973,32.280500046908855
perfectly pleasant if ,1,1,small,0.999862790107727,39.06970005482435
his life drew to a close ,0,0,small,0.9993320107460022,40.96620006021112
's lovely ,1,1,small,0.9998682737350464,26.802700012922287
appreciates the art and reveals a music scene that transcends culture and race . ,1,1,small,0.9998741149902344,29.92080000694841
should be able to appreciate the wonderful cinematography and naturalistic acting . ,1,1,small,0.9998718500137329,26.826199959032238
a snore and ,0,0,small,0.9996694326400757,29.311100021004677
are rendered with such clarity that it 's as if it all happened only yesterday ,1,1,small,0.9996850490570068,28.267199988476932
the cinema world 's great visual stylists ,1,1,small,0.9998534917831421,25.38600005209446
what 's missing in murder by numbers is any real psychological grounding for the teens ' deviant behavior . ,0,0,small,0.9996320009231567,29.58339999895543
"is complex from the start -- and , refreshingly , stays that way . ",1,1,small,0.9998175501823425,28.298200108110905
"is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism . ",1,1,small,0.9998261332511902,34.66919995844364
skilled ,1,1,small,0.9997959733009338,25.911400094628334
"like the imaginary sport it projects onto the screen -- loud , violent and mindless . ",0,0,small,0.999432384967804,27.599900029599667
considerable ,1,1,small,0.9998518228530884,26.59660007338971
grinds itself out ,0,0,small,0.9993876218795776,28.663599980063736
much as i laughed throughout the movie ,1,1,small,0.9988873600959778,24.254699936136603
emotionally complex ,1,1,small,0.9994164705276489,19.446799997240305
an eloquent memorial ,1,1,small,0.9995864033699036,28.45700003672391
", however entertainingly presented , ",0,0,small,0.712067186832428,25.255999993532896
with a wonderful ensemble cast of characters that bring the routine day to day struggles of the working class to life ,1,1,small,0.9998700618743896,29.216199996881187
"to mind , while watching eric rohmer 's tribute to a courageous scottish lady ",1,1,small,0.9997214674949646,29.49440001975745
's a solid movie about people whose lives are anything but ,1,1,small,0.999804675579071,26.62750007584691
contriving ,0,0,small,0.9930189251899719,20.621399977244437
the big summer movies ,1,1,small,0.9997373223304749,26.009100023657084
"a tremendous , offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him , especially the coen brothers and steven soderbergh ",1,1,small,0.999873161315918,33.538099960424006
clooney directs this film always keeping the balance between the fantastic and the believable ... ,1,1,small,0.9998418092727661,29.419800033792853
"that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress ",1,1,small,0.9823741912841797,36.909200018271804
"the bottom line with nemesis is the same as it has been with all the films in the series : fans will undoubtedly enjoy it , and the uncommitted need n't waste their time on it ",0,1,small,0.995850682258606,35.416699945926666
"this retooled machine is ultimately effective enough at achieving the modest , crowd-pleasing goals it sets for itself . ",1,1,small,0.9998408555984497,30.013200012035668
"watch for that sense of openness , the little surprises . ",1,1,small,0.9997583031654358,25.283899973146617
the script was reportedly rewritten a dozen times -- either 11 times too many or else too few ,0,0,small,0.9997885823249817,27.451799949631095
"as you watch them clumsily mugging their way through snow dogs , ",0,0,small,0.9992701411247253,26.231299969367683
jfk conspiracy nuts ,0,0,small,0.9924551248550415,26.997000095434487
"too goodly , wise and knowing or downright comically evil ",1,1,small,0.8223288655281067,27.40069990977645
the increasingly diverse french director ,1,1,small,0.9990071654319763,28.271200018934906
more than a ,1,1,small,0.9992081522941589,20.458600018173456
has its redundancies ,0,0,small,0.9982889294624329,28.17840001080185
the style and flash of the double-cross that made mamet 's `` house of games '' and last fall 's `` heist '' so much fun ,1,1,small,0.999803364276886,36.09149996191263
jazzy score ,1,1,small,0.9998026490211487,21.091199945658445
"`` sorority boys '' was funnier , and that movie was pretty bad . ",0,0,small,0.9997976422309875,26.740800007246435
is both a snore and utter tripe . ,0,0,small,0.9997240900993347,25.5901999771595
quickly sinks into by-the-numbers territory . ,0,0,small,0.9997947812080383,23.432099958881736
this 20th anniversary edition of the film ,1,1,small,0.9997162222862244,21.2461999617517
"content merely to lionize its title character and exploit his anger - all for easy sanctimony , formulaic thrills and a ham-fisted sermon on the need for national health insurance . ",0,0,small,0.9989087581634521,36.35559999383986
misconceived final ,0,0,small,0.9549455046653748,22.2225000616163
"might have been saved if the director , tom dey , had spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek ) ",0,0,small,0.998984158039093,37.801200058311224
resentment ,0,0,small,0.999321699142456,26.65420004632324
value whatsoever ,0,0,small,0.9916571378707886,20.30260011088103
that there is nothing in it to engage children emotionally ,0,0,small,0.9995334148406982,26.36669995263219
a captivatingly quirky hybrid ,1,1,small,0.9998751878738403,22.686599986627698
"a strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two ",1,0,small,0.9876279830932617,31.03489999193698
creates images even more haunting than those in mr. spielberg 's 1993 classic ,1,1,small,0.9997664093971252,27.01259998138994
tired retread ,0,0,small,0.9996343851089478,27.232500026002526
sorvino glides gracefully from male persona to female without missing a beat . ,1,1,small,0.9998643398284912,26.595900068059564
opening up ,1,1,small,0.9998038411140442,19.635099917650223
